kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
Harris bringing out star power in last days of 2024 race,Vice President Kamala Harris is seeking to boost her campaign Thursday night with more star power. She will hold a get-out-the-vote rally in Georgia alongside former President Barack Obama and Bruce Springsteen. CBS News' Nikole Killion and Caitlin Huey-Burns…,https://www.cbsnews.com/video/harris-bringing-out-star-power-last-days-2024-race/,,,
Beyoncé joining Harris in Texas as campaign ramps up endorsements,Vice President Kamala Harris is joining former President Barack Obama in Georgia and will be joined by Beyoncé in Texas as endorsements for her campaign continue to emerge. This comes as comments linking former President Donald Trump to fascism reverberate be…,https://www.cbsnews.com/video/beyonc-joining-harris-in-texas-as-campaign-ramps-up-endorsements/,,,
"Harris, Trump in Texas with 11 days until Election Day","The presidential candidates are in the Lone Star State on Friday. Vice President Kamala Harris will team up with Beyoncé, while former President Donald Trump will sit down with Joe Rogan. CBS News' Zak Hudak and Fin Gómez have the latest on the state of the 2…",https://www.cbsnews.com/video/harris-trump-texas-11-days-until-election-day/,,,
"Harris, Trump focus on battleground Georgia as polls show statistical tie in presidential race","Former President Donald Trump made his final stop in Georgia on Sunday night, while Vice President Kamala Harris and Gov. Tim Walz made separate stops in the Peach State over the weekend. President Biden flipped the battleground state in 2020, winning it by f…",https://www.cbsnews.com/video/harris-trump-focus-on-battleground-georgia-as-polls-show-statistical-tie-in-presidential-race/,,,
Philadelphia voters head to the polls in battleground Pennsylvania,"Pennsylvania is one of the key battleground states this Election Day, evidenced by the multiple stops Vice President Kamala Harris and former President Donald Trump made there throughout their campaigns. CBS News Philadelphia reporter Wakisha Bailey has more …",https://www.cbsnews.com/video/philadelphia-voters-head-to-the-polls-in-battleground-pennsylvania/,,,
"Eye Opener: Trump, Harris focus on Latino voters in the final days before the election","In the final days before Election Day, Jennifer Lopez is the latest star to stump for Kamala Harris as both presidential candidates reach out to Latino voters. Also, a Danish company is making big profits on weight loss drugs such as Ozempic. All that and all…",https://www.cbsnews.com/video/eye-opener-trump-harris-focus-on-latino-voters-in-the-final-days-before-the-election/,,,
"Trump says of Liz Cheney, ""Put her with a rifle standing there with 9 barrels shooting at her""","Former President Donald Trump offered his thoughts on Kamala Harris-supporter Liz Cheney Thursday, saying, ""She's a radical war hawk. Let's put her with a rifle standing there with nine barrels shooting at her, OK?"" CBS News campaign reporter Libby Cathey has…",https://www.cbsnews.com/video/trump-says-of-liz-cheney-put-her-with-a-rifle-standing-there-with-9-barrels-shooting-at-her/,,,
"Trump, Harris rally in North Carolina as controversial comments get attention",Former President Donald Trump and Vice President Kamala Harris both addressed crowds in North Carolina Wednesday. This comes after closing arguments from the candidates were clouded by controversial comments made during a Trump rally at Madison Square Garden …,https://www.cbsnews.com/video/trump-harris-rally-in-north-carolina-as-controversial-comments-get-attention/,,,
"Harris rally in North Carolina, campaign faces backlash for Biden ""garbage"" comment","Vice President Kamala Harris held a rally in Raleigh, North Carolina, a day after making her closing argument in Washington, D.C. Harris' remarks are being clouded by backlash over President Biden's ""garbage"" comment about Trump supporters during a call with …",https://www.cbsnews.com/video/harris-rally-in-north-carolina-campaign-faces-backlash-for-biden-garbage-comment/,,,
Harris seeks to bolster youth vote in campaign's closing days,"Fresh off her massive rally at the Ellipse in Washington, D.C., Vice President Kamala Harris headed back to the battleground states Wednesday, where she was slated to hold a rally in Madison, in an attempt to appeal to the approximately 50,000 college student…",https://www.cbsnews.com/video/harris-seeks-to-bolster-youth-vote-in-campaigns-closing-days/,,,
"How infrequent voters, GOP defectors could tip the battlegrounds for Trump, Harris","CBS News director of elections and surveys Anthony Salvanto joins ""Face the Nation with Margaret Brennan"" to discuss the latest 2024 Battleground Tracker, which shows how voter turnout and persuasion scenarios could tip battleground states for former Presiden…",https://www.cbsnews.com/video/how-infrequent-voters-gop-defectors-could-tip-the-battlegrounds-for-trump-harris/,,,
How Trump pulled off another White House win,"Four years after President Biden defeated him, former President Donald Trump has made a historic political comeback. The president-elect defeated Vice President Kamala Harris on Wednesday to become the 47th president of the U.S. CBS News' Caitlin Huey-Burns, …",https://www.cbsnews.com/video/how-trump-pulled-off-another-white-house-win/,,,
Harris delivers concession address after Trump victory,"Vice President Kamala Harris delivered a concession address Wednesday from her alma mater Howard University after she called President-elect Donald Trump and congratulated him on his victory. Harris told supporters she was ""so proud of the race we ran and the…",https://www.cbsnews.com/video/harris-delivers-concession-address-after-trump-victory/,,,
Democratic strategist on the party's economic message,"A CBS News exit poll found that 45% of voters felt that their financial situation was worse than it was four years ago. Hyma Moore, the former director for the office of Democratic National Committee Chair Jaime Harrison, discusses the Democratic Party's econ…",https://www.cbsnews.com/video/democratic-strategist-partys-economic-message/,,,
How the 2024 election compares to 2016,"Comparisons are being made between Hillary Clinton's 2016 loss and Vice President Kamala Harris' 2024 defeat. Evan McMorris-Santoro, political reporter for NOTUS, and Sabrina Rodriguez, national political reporter for The Washington Post, join ""America Decide…",https://www.cbsnews.com/video/how-2024-election-compares-to-2016/,,,
Did Harris' constrained campaign timeline hurt her chances?,"Vice President Kamala Harris has conceded the election to President-elect Donald Trump after running a short but historic presidential campaign. Many Americans might now be wondering: If the Harris had become the Democratic presidential nominee sooner, could …",https://www.cbsnews.com/video/did-harris-constrained-campaign-timeline-hurt-her-chances/,,,
"Wisconsin leans Trump, CBS News rates",CBS News rates the battleground state of Wisconsin as leaning Republican for former President Donald Trump. CBS News' Major Garrett and Robert Costa report on whether Vice President Kamala Harris and Trump will speak to their respective supporters on election…,https://www.cbsnews.com/video/wisconsin-leans-trump-cbs-news-rates/,,,
"Trump, Harris make play for North Carolina, polls show tight race in the Tar Heel State","Vice President Kamala Harris and former President Donald Trump are making last-minute stops in North Carolina. Though the state has not voted for a Democratic presidential candidate since 2008, the Harris team believes it is still in play while the Trump camp…",https://www.cbsnews.com/video/trump-harris-make-play-for-north-carolina-polls-show-tight-race-in-the-tar-heel-state/,,,
"Trump wins South Carolina, 2 other states; Harris wins D.C., CBS News projects","CBS News projects former President Donald Trump will win Arkansas, Missouri and South Carolina, while Vice President Kamala Harris is projected to win the District of Columbia in the 2024 election. CBS News' Anthony Salvanto and Major Garrett break down Trump…",https://www.cbsnews.com/video/trump-wins-south-carolina-2-other-states-harris-wins-dc-cbs-news-projects/,,,
